Incident_ID,City,Vehicle_Type,Accident_Type,Severity,Weather_Condition,Driver_Age,Driver_Gender,Injury_Count,Damage_Cost_PHP,Traffic_Volume,Road_Lighting,Speed_Limit
MMTI-2025-00686,,Car,Hit and Run,3.0,Clear,17.0,Male,0,195539.31,Moderate,Unlit,60 kph
MMTI-2025-20387,Mandaluyong,,Hit and Run,3,Clear,44.0,Male,0,51.2k,Heavy,Well-Lit,60
MMTI-2025-17785,Quezon,Motorcycle,Side-swipe,3,Cloudy,47.0,Female,0,478615.6,Heavy,Poorly-Lit,80
MMTI-2025-20081,Quezon,Car,Hit and Run,3.0,Rainy,43.0,Male,0,1143945.03,Light,Poorly-Lit,40
MMTI-2025-20060,Quezon,Car,Head-on,3,Rainy,55.0,Male,0,732197.96,Heavy,well lit,40
MMTI-2025-19402,Quezon,Car,Head-on,,Storm,30.0,Male,0,82876.21,Moderate,Poorly-Lit,60 km/h
MMTI-2025-10439,Manila,Motorcycle,Head-on,,,30.0,Female,0,8502.2,,Well-Lit,30 km/h
MMTI-2025-16897,Makati,Car,Hit and Run,3,Cloudy,29.0,Male,0,218778.77,Heavy,Well-Lit,80
MMTI-2025-13332,Quezon,SUV/Van,Side-swipe,3.0,Rainy,53.0,Male,0,1250971.8,Heavy,Poorly-Lit,30
MMTI-2025-01923,Quezon,Bus,Side-swipe,3,Clear,40.0,Male,0,,Moderate,Well-Lit,40
MMTI-2025-11427,Caloocan,Car,Rear-end,3.0,Clear,41.0,Female,0,43243.35,Moderate,dark,100
MMTI-2025-07491,,Truck,Head-on,3,Clear,17.0,Male,0,770043.05,Heavy,Well-Lit,60
MMTI-2025-13581,San Juan,Truck,Hit and Run,3,,50.0,Male,0,467271.03,Heavy,Well-Lit,80 km/h
MMTI-2025-01503,Muntinlupa,SUV/Van,Rear-end,3,Clear,25.0,Male,0,55514.86,Moderate,Well-Lit,30
MMTI-2025-06453,Pasig,Motorcycle,Hit and Run,3,Clear,44.0,Male,0,132300.8,Moderate,well lit,60
MMTI-2025-07360,Las Pinas,Motorcycle,Head-on,Risk Level 3,Clear,33.0,M,0,90.4k,Light,Poorly-Lit,60 km/h
MMTI-2025-05409,,Jeepney,Hit and Run,6.0,Clear,56.0,Male,4,341240.0,Heavy,Poorly-Lit,60
MMTI-2025-05517,Caloocan,Bus,Hit and Run,,Clear,49.0,Female,0,249159.02,Heavy,Well-Lit,30
MMTI-2025-01047,Las Pinas,Truck,Hit and Run,3,Clear,38.0,Male,0,94614.72,Heavy,Well-Lit,40 km/h
MMTI-2025-22708,Caloocan,Car,Side-swipe,3,Storm,,Male,0,"PHP 64,474.77",Moderate,Unlit,60
MMTI-2025-21087,Quezon,Car,Hit and Run,Risk Level 6,Cloudy,27.0,Male,1,"PHP 462,794.91",Heavy,POOR,60
MMTI-2025-15804,San Juan,Motorcycle,Side-swipe,3,,54.0,Female,0,42638.37,Heavy,Well-Lit,80
MMTI-2025-08950,Quezon,Car,Side-swipe,3,Cloudy,32.0,Female,0,383643.75,Heavy,Well-Lit,60 km/h
MMTI-2025-20600,Quezon,Truck,Head-on,,,33.0,Female,0,458509.91,Heavy,Poorly-Lit,60 kph
MMTI-2025-02381,Muntinlupa,Car,Rear-end,Risk Level 6,Clear,17.0,Male,1,55907.42,Moderate,Poorly-Lit,40
MMTI-2025-16083,Quezon,Motorcycle,Head-on,6,Cloudy,40.0,Unknown,1,621821.08,Light,Well-Lit,60
MMTI-2025-02515, manila,Motorcycle,Side-swipe,,Rain,26.0,Male,0,6091.46,Moderate,Well-Lit,60 kph
MMTI-2025-06034,PARANAQUE ,Motorcycle,Rear-end,1.0,,41.0,Male,0,15.4k,Moderate,Well-Lit,60
MMTI-2025-18348,,Bus,Head-on,3,Clear,,Male,0,1182736.5,Light,Well-Lit,60
MMTI-2025-18626,Pasay,Motorcycle,Rear-end,3,Clear,31.0,F,0,49070.12,Moderate,Well-Lit,60 km/h
MMTI-2025-00016,Paranaque,Motorcycle,Hit and Run,3,Clear,19.0,Female,0,102060.62,Moderate,dark,80 km/h
MMTI-2025-23140,Las Pinas,Car,Side-swipe,3,Clear,30.0,Female,0,96055.71,Moderate,Unlit,80
MMTI-2025-19919,Makati,Motorcycle,Side-swipe,3,Cloudy,23.0,Male,0,266181.86,Moderate,Well-Lit,60
MMTI-2025-09709,Paranaque,Car,Rear-end,3.0,Clear,17.0,Male,0,99086.05,Moderate,Well-Lit,60
MMTI-2025-07540,Quezon,Truck,Head-on,3,Cloudy,37.0,Male,0,404036.21,Moderate,Poorly-Lit,60
MMTI-2025-07015,Taguig,Motorcycle,Hit and Run,Risk Level 6,Cloudy,42.0,Unknown,1,289695.08,Heavy,Well-Lit,60
MMTI-2025-17155,Makati,Jeepney,Head-on,3,Rain,38.0,Male,0,41429.01,,Poorly-Lit,60
MMTI-2025-02653,Quezon,Car,Side-swipe,3,Cloudy,38.0,Female,0,427764.0,Heavy,Well-Lit,60
MMTI-2025-22222,Manila,SUV/Van,Head-on,,Clear,32.0,Female,0,127289.78,Heavy,well lit,80 km/h
MMTI-2025-10261,Caloocan,Jeepney,Head-on,3.0,Clear,41.0,Male,0,44.7k,Heavy,Poorly-Lit,60 km/h
MMTI-2025-09873,San Juan,Motorcycle,Side-swipe,3,Clear,58.0,Male,0,40656.04,Heavy,Well-Lit,60 km/h
MMTI-2025-11559,Paranaque,Motorcycle,Rear-end,Risk Level 2,Clear,17.0,Male,1,110578.89,Moderate,Well-Lit,40
MMTI-2025-20965,Pasay,SUV/Van,Hit and Run,3,Clear,32.0,Female,0,118277.98,,well lit,40
MMTI-2025-14767,Manila,Motorcycle,Head-on,2,Clear,36.0,Female,0,164124.3,MODERATE,Well-Lit,40
MMTI-2025-18193,Las Pinas,Jeepney,Side-swipe,,Clear,42.0,Male,0,37912.48,Heavy,Well-Lit,60 km/h
MMTI-2025-22150,Taguig,Car,Side-swipe,2.0,Cloudy,27.0,Male,0,291.2k,Moderate,Well-Lit,40
MMTI-2025-14303,Pasay,Motorcycle,Side-swipe,,Clear,30.0,Male,0,4413.03,Light,Well-Lit,40
MMTI-2025-01286,Mandaluyong,Jeepney,Hit and Run,3,Rain,47.0,Male,0,20344.13,,Well-Lit,60
MMTI-2025-17406,Taguig,Jeepney,Side-swipe,3,Cloudy,48.0,Male,0,348213.89,Heavy,Well-Lit,80
MMTI-2025-21614,,Motorcycle,Hit and Run,Risk Level 6,Clear,33.0,Male,1,52446.45,Heavy,Well-Lit,60
MMTI-2025-07432,Mandaluyong,Car,Head-on,3,Clear,56.0,M,0,69862.2,Heavy,Well-Lit,80
MMTI-2025-02812,Quezon,Motorcycle,Head-on,3.0,,41.0,Male,0,16419.58,Moderate,Unlit,80
MMTI-2025-00572,Pasay,Motorcycle,Side-swipe,3,Clear,34.0,Male,0,46711.12,HEAVY,Unlit,60 km/h
MMTI-2025-10233,Taguig,Car,Hit and Run,3.0,Cloudy,32.0,Male,0,274942.69,Heavy,Poorly-Lit,60
MMTI-2025-08241,Makati,Motorcycle,Hit and Run,,Clear,45.0,Male,0,7994.71,Heavy,Well-Lit,80
MMTI-2025-18313,MUNTINLUPA ,Jeepney,Hit and Run,3,Clear,29.0,M,0,34944.29,,Well-Lit,40 km/h
MMTI-2025-16980,Pasig,Bus,Side-swipe,,Clear,38.0,female ,0,117624.82,Moderate,Well-Lit,80 kph
MMTI-2025-16056,Quezon,Bus,Side-swipe,2,,23.0,Female,0,384560.15,Moderate,Well-Lit,60
MMTI-2025-02659,Manila,Truck,Side-swipe,,Clear,28.0,Male,0,397355.16,,dark,60 km/h
MMTI-2025-05472,Manila,Bus,Head-on,6,Clear,,Male,4,1265628.55,Moderate,Well-Lit,40
MMTI-2025-05292,Mandaluyong,SUV/Van,Side-swipe,1,Clear,44.0,Male,0,25296.51,,dark,40
MMTI-2025-11464, manila,SUV/Van,Side-swipe,3.0,Clear,47.0,Male,0,197244.93,,Well-Lit,60 km/h
MMTI-2025-03111,Muntinlupa,Car,Rear-end,2,,31.0,female ,0,21.4k,Heavy,Poorly-Lit,80
MMTI-2025-08634,Manila,Jeepney,Side-swipe,3,Clear,35.0,Male,0,,Moderate,Well-Lit,80 km/h
MMTI-2025-05264,Quezon,Car,Rear-end,6,Stormy,17.0,Male,1,3191807.11,MODERATE,Well-Lit,60
MMTI-2025-07963,Makati,Motorcycle,Rear-end,6.0,Cloudy,17.0,Male,2,231650.74,Heavy,Unlit,60
MMTI-2025-01289,Marikina,Motorcycle,Hit and Run,3,Clear,39.0,Male,0,65888.42,Heavy,Poorly-Lit,60
MMTI-2025-00320,Quezon,Truck,Head-on,3.0,Clear,32.0,Male,0,566.1k,,Poorly-Lit,60 km/h
MMTI-2025-13943,Muntinlupa,Car,Side-swipe,2,Clear,48.0,Male,0,,Heavy,Poorly-Lit,60
MMTI-2025-20285,Makati,Jeepney,Rear-end,,Rain,30.0,Male,0,29224.17,Moderate,Well-Lit,80
MMTI-2025-04662,Manila,Car,Rear-end,,Clear,0.0,Male,0,94637.66,Light,Well-Lit,30 km/h
MMTI-2025-22597,MAKATI ,Bus,Hit and Run,Risk Level 6,Storm,50.0,Male,3,1841604.77,,Well-Lit,60 kph
MMTI-2025-17984,Taguig,Motorcycle,Head-on,Risk Level 3,Cloudy,36.0,Male,0,273157.35,Heavy,Well-Lit,40
MMTI-2025-04544,Manila,Car,Hit and Run,3,Clear,22.0,Male,0,0,,Poorly-Lit,60
MMTI-2025-05326,Mandaluyong,Car,Side-swipe,3.0,Clear,45.0,Male,0,71260.04,Heavy,Well-Lit,60
MMTI-2025-18123,Caloocan,SUV/Van,Head-on,4.0,Clear,26.0,Male,1,41326.63,Heavy,Well-Lit,30
MMTI-2025-02768,,SUV/Van,Side-swipe,2.0,Cloudy,36.0,female ,0,76566.59,,Poorly-Lit,60 km/h
MMTI-2025-15721,Quezon,Car,Head-on,3,Cloudy,41.0,Male,1,405144.49,Moderate,Poorly-Lit,60 km/h
MMTI-2025-05795,MANDALUYONG ,,Head-on,Risk Level 3,Rain,25.0,Male,0,157435.02,Heavy,Well-Lit,60
MMTI-2025-04178,Makati,Car,Rear-end,3,Cloudy,49.0,Male,0,230323.19,HEAVY,Well-Lit,100
MMTI-2025-13137,Mandaluyong,Car,Head-on,3,Clear,51.0,Female,0,69433.14,Heavy,Well-Lit,60
MMTI-2025-07295,,Car,Head-on,3,Cloudy,30.0,male,0,193141.04,HEAVY,Poorly-Lit,80
MMTI-2025-07177,Manila,Motorcycle,Rear-end,Risk Level 3,Cloudy,49.0,Male,0,209203.68,Heavy,Lit,60 kph
MMTI-2025-07787,Quezon,Bus,Rear-end,3,,33.0,Male,0,466328.06,Heavy,Well-Lit,60
MMTI-2025-14334,Pasay,Car,Hit and Run,3,Clear,41.0,Male,0,50366.8,Heavy,Unlit,40 km/h
MMTI-2025-09118,Taguig,Bus,Head-on,3,Clear,34.0,Male,0,"PHP 428,399.65",,Well-Lit,60 km/h
MMTI-2025-12978,Pasay,Jeepney,Rear-end,,Cloudy,23.0,Male,2,32835.67,Moderate,Well-Lit,40
MMTI-2025-14061,Quezon,SUV/Van,Head-on,3,Cloudy,30.0,Female,0,,,Unlit,40 kph
MMTI-2025-04565,Manila,Motorcycle,Hit and Run,Risk Level 3,Cloudy,30.0,Male,0,180992.35,Heavy,Poorly-Lit,40
MMTI-2025-09626,Quezon,Car,Hit and Run,3.0,Rainy,31.0,Female,0,854832.26,Light,Well-Lit,100
MMTI-2025-01697, caloocan,Truck,Hit and Run,,Clear,45.0,Male,0,428623.03,Heavy,POOR,60 km/h
MMTI-2025-07539,Valenzuela,Motorcycle,Side-swipe,Risk Level 3,Clear,41.0,Female,0,38044.42,Heavy,dark,60
MMTI-2025-14568,Quezon,SUV/Van,Hit and Run,Risk Level 6,Clear,,Male,1,359398.54,MODERATE,Unlit,80 km/h
MMTI-2025-05774,Manila,Motorcycle,Rear-end,,Rain,36.0,Female,0,"PHP 14,509.01",Heavy,Well-Lit,80
MMTI-2025-03427,Mandaluyong,Car,Head-on,,,37.0,Male,0,94178.0,Heavy,Poorly-Lit,60
MMTI-2025-23201,Taguig,Car,Side-swipe,3.0,Cloudy,17.0,Male,0,281714.21,Heavy,Well-Lit,40 kph
MMTI-2025-08160,Quezon,Truck,Hit and Run,6,Stormy,25.0,Male,3,2793168.44,HEAVY,POOR,40
MMTI-2025-23364,Makati,Bus,Side-swipe,,Cloudy,53.0,Male,0,160491.59,,Well-Lit,60 km/h
MMTI-2025-22127,Las Pinas,Truck,Side-swipe,2,,35.0,Female,0,547791.54,HEAVY,Well-Lit,40
MMTI-2025-05202,Muntinlupa,Bus,Hit and Run,3.0,Cloudy,31.0,Female,0,,Heavy,Lit,40
MMTI-2025-21098,Quezon,SUV/Van,Rear-end,1.0,Cloudy,55.0,Male,0,"PHP 543,354.28",Moderate,Well-Lit,80
MMTI-2025-02646,Manila,Motorcycle,Head-on,3,Clear,31.0,Male,0,164658.52,Light,Poorly-Lit,60
MMTI-2025-14326,Caloocan,Truck,Hit and Run,6,Clear,35.0,Female,1,42206.05,Heavy,Poorly-Lit,40
MMTI-2025-09445,Quezon,Car,Head-on,9,Stormy,40.0,female ,2,1786498.35,Light,Poorly-Lit,60
MMTI-2025-00638,Quezon,SUV/Van,Head-on,3,,41.0,F,0,233683.85,HEAVY,Well-Lit,40
MMTI-2025-13551,Quezon,Motorcycle,Hit and Run,6.0,Rainy,36.0,Male,1,662647.91,Moderate,Well-Lit,80
MMTI-2025-13372,Quezon,Car,Head-on,3,Cloudy,53.0,Male,0,399739.94,Heavy,No Lights,100
MMTI-2025-10162,Pasig,Motorcycle,Hit and Run,2,Clear,36.0,Female,0,149724.56,Light,Well-Lit,30 kph
MMTI-2025-08512,Quezon,Truck,Side-swipe,Risk Level 3,Rainy,17.0,Male,0,894340.12,Heavy,Well-Lit,60
MMTI-2025-20356,,Bus,Rear-end,3.0,Clear,28.0,Male,0,941463.26,,Unlit,60
MMTI-2025-13501,Pasig,SUV/Van,Head-on,3.0,Clear,52.0,Male,0,160394.02,Heavy,Poorly-Lit,40
MMTI-2025-10340,Quezon,Car,Rear-end,3,Rainy,19.0,Male,0,1305924.79,Heavy,Well-Lit,60
MMTI-2025-04250,Valenzuela,SUV/Van,Hit and Run,3,Clear,0.0,F,0,51375.67,,Well-Lit,40 kph
MMTI-2025-20978,Navotas,Jeepney,Rear-end,,Clear,64.0,Male,0,19896.88,Heavy,Poorly-Lit,60
MMTI-2025-10089,Quezon,Car,Hit and Run,3,Cloudy,40.0,Male,0,577512.45,Heavy,Well-Lit,60
MMTI-2025-04971,Taguig,Car,Hit and Run,Risk Level 9,Cloudy,45.0,Male,1,316318.34,HEAVY,Well-Lit,80
MMTI-2025-21834,Manila,Bus,Rear-end,Risk Level 3,,56.0,Male,0,1426832.59,Heavy,Well-Lit,80 km/h
MMTI-2025-23161,Quezon,Motorcycle,Head-on,3,Cloudy,999.0,Male,0,"PHP 507,076.04",Heavy,Well-Lit,60
MMTI-2025-10447,Pasay,Car,Rear-end,3.0,Clear,61.0,Female,0,50663.68,Heavy,Well-Lit,60
MMTI-2025-17541,Taguig,Motorcycle,Head-on,Risk Level 3,Cloudy,49.0,Male,0,275102.38,HEAVY,Well-Lit,60
MMTI-2025-14480,MANILA,Jeepney,Hit and Run,1,,40.0,Unknown,0,25541.93,,Well-Lit,30
MMTI-2025-14801,Manila,Car,Head-on,Risk Level 3,Cloudy,38.0,male,0,191551.94,Heavy,Poorly-Lit,60 km/h
MMTI-2025-23337, caloocan,,Rear-end,Risk Level 6,Cloudy,29.0,Female,4,638404.44,Moderate,Unlit,60
MMTI-2025-17077,Pasay,Car,Hit and Run,4,Clear,26.0,Male,2,49381.03,Moderate,Well-Lit,80 km/h
MMTI-2025-21412,Quezon,Car,Rear-end,Risk Level 3,Rainy,39.0,Female,0,875444.16,Heavy,Well-Lit,60
MMTI-2025-08235,Marikina,SUV/Van,Side-swipe,6.0,Clear,36.0,Male,2,58798.77,Moderate,Poorly-Lit,60
MMTI-2025-21591,Quezon,Motorcycle,Rear-end,3,Cloudy,39.0,Male,0,461308.99,Heavy,Well-Lit,80
MMTI-2025-15916,Manila,Car,Rear-end,3.0,Cloudy,28.0,Male,0,182234.2,Heavy,Unlit,80
MMTI-2025-06673,San Juan,Bus,Hit and Run,6,Rain,,Male,3,2277002.25,Heavy,Well-Lit,60
MMTI-2025-17790,Pateros,Bus,Side-swipe,Risk Level 3,Clear,48.0,Female,0,,Heavy,Poorly-Lit,40
MMTI-2025-21570,,Motorcycle,Side-swipe,3,Clear,32.0,Male,0,34980.44,Heavy,Lit,60
MMTI-2025-03214,Quezon,Car,Rear-end,3,Rainy,49.0,Male,0,1673968.53,Heavy,Unlit,80
MMTI-2025-15682,Makati,,Side-swipe,3,Rain,22.0,Female,0,167243.1,Heavy,Well-Lit,60 km/h
MMTI-2025-09676,Quezon,Car,Rear-end,3,Stormy,38.0,Male,0,99999999,Heavy,Poorly-Lit,40
MMTI-2025-04121,Manila,Car,Side-swipe,3.0,Clear,35.0,Male,0,,Heavy,Poorly-Lit,60
MMTI-2025-20819,Muntinlupa,Car,Side-swipe,2,Clear,38.0,Male,0,52880.22,Light,Well-Lit,40
MMTI-2025-04055,San Juan,Car,Side-swipe,2,Clear,41.0,Male,0,39611.18,Heavy,Well-Lit,40
MMTI-2025-13092,Marikina,Car,Side-swipe,3.0,Clear,52.0,Male,0,67336.52,Moderate,Well-Lit,80
MMTI-2025-07154,Quezon,Car,Head-on,3,Cloudy,23.0,Male,0,471187.89,Heavy,Well-Lit,80
MMTI-2025-17370,,Car,Side-swipe,3,Rain,36.0,Unknown,0,239474.21,,Unlit,40
MMTI-2025-17600,Las Pinas,Motorcycle,Hit and Run,3,Clear,49.0,Male,0,84.8k,Heavy,Well-Lit,60
MMTI-2025-03597,Malabon,,Hit and Run,3.0,Clear,50.0,Male,0,143747.12,Heavy,Well-Lit,40
MMTI-2025-01941,Quezon,,Side-swipe,2,Clear,39.0,Male,0,20911.12,Heavy,Unlit,30
MMTI-2025-04823,Pasay,Car,Head-on,3,Cloudy,23.0,Female,0,250140.17,,Poorly-Lit,40
MMTI-2025-19222, manila,,Side-swipe,Risk Level 3,Rain,37.0,Female,0,88081.15,,Well-Lit,60
MMTI-2025-00027,,Car,Rear-end,3.0,Clear,37.0,Male,0,,Heavy,Well-Lit,80 km/h
MMTI-2025-16479,Quezon,Motorcycle,Hit and Run,6.0,Rainy,50.0,female ,2,"PHP 876,469.38",Heavy,Unlit,60 km/h
MMTI-2025-13889,Quezon,SUV/Van,Head-on,3.0,Clear,44.0,Male,0,84.3k,,Poorly-Lit,100
MMTI-2025-08640,,Bus,Head-on,,Clear,43.0,Female,0,419140.43,Moderate,Poorly-Lit,100 km/h
MMTI-2025-19703,Quezon,Car,Head-on,6.0,Stormy,51.0,Male,3,2116601.93,Heavy,Poorly-Lit,60 kph
MMTI-2025-03476,Quezon,Car,Side-swipe,6,Rainy,36.0,Male,3,1210230.33,Moderate,Well-Lit,60
MMTI-2025-13040,Pasay,Truck,Hit and Run,3,Clear,37.0,Female,0,,Heavy,Poorly-Lit,60
MMTI-2025-07777,Quezon,Car,Rear-end,Risk Level 6,Stormy,51.0,Male,1,4286323.29,Light,well lit,60
MMTI-2025-02149,Quezon,Car,Hit and Run,Risk Level 3,Cloudy,39.0,M,1,397136.54,Moderate,Poorly-Lit,40 kph
MMTI-2025-20611,Quezon,SUV/Van,Hit and Run,2.0,,30.0,Male,0,106644.08,Moderate,Well-Lit,60 km/h
MMTI-2025-05606,Quezon,Motorcycle,Side-swipe,Risk Level 3,Rainy,52.0,Male,0,812623.31,Heavy,Poorly-Lit,80
MMTI-2025-08594,Quezon,Car,Head-on,Risk Level 3,Rainy,150.0,Male,0,1285755.35,Heavy,well lit,30 km/h
MMTI-2025-16547,Makati,Car,Head-on,3,Cloudy,17.0,Male,0,236415.71,Heavy,Well-Lit,60 km/h
MMTI-2025-23383,Las Pinas,SUV/Van,Hit and Run,3,Clear,41.0,Male,0,86571.96,Heavy,Well-Lit,60
MMTI-2025-17051,Quezon,Car,Side-swipe,6,Cloudy,36.0,Male,3,568674.31,Heavy,Unlit,60
MMTI-2025-12784,,SUV/Van,Hit and Run,3.0,,39.0,Male,0,258441.03,Heavy,Well-Lit,60
MMTI-2025-08927,Quezon,Motorcycle,Head-on,6,Cloudy,43.0,Male,4,609329.09,Light,Poorly-Lit,60
MMTI-2025-03709,Las Pinas,Truck,Hit and Run,3,Clear,31.0,M,0,91984.25,Heavy,Well-Lit,60
MMTI-2025-12785,Muntinlupa,Truck,Side-swipe,Risk Level 6,Clear,51.0,Male,3,51567.55,Heavy,Unlit,60
MMTI-2025-19000,Makati,Jeepney,Head-on,3,,43.0,Unknown,0,25873.99,Moderate,Poorly-Lit,80
MMTI-2025-21099,Manila,Motorcycle,Head-on,2.0,Rain,29.0,Male,0,"PHP 13,898.79",,Well-Lit,60
MMTI-2025-15143,Paranaque,SUV/Van,Rear-end,3,Clear,0.0,Male,0,119428.04,Heavy,Poorly-Lit,30
MMTI-2025-14639,Quezon,Motorcycle,Rear-end,3.0,Rainy,40.0,Female,0,871048.76,HEAVY,Poorly-Lit,60 km/h
MMTI-2025-21011,Las Pinas,SUV/Van,Rear-end,2,Clear,22.0,M,0,96910.93,Moderate,Well-Lit,40 km/h
MMTI-2025-21801,Marikina,Car,Head-on,4,Clear,38.0,Female,4,61069.45,Light,Unlit,80
MMTI-2025-17517,Quezon,Car,Rear-end,2.0,Stormy,32.0,Male,0,77777777,Moderate,Poorly-Lit,80
MMTI-2025-22380,Las Pinas,Motorcycle,Head-on,3,Clear,46.0,Female,0,94268.39,Moderate,Well-Lit,100
MMTI-2025-19608,,Bus,Rear-end,,Rain,41.0,Female,0,370483.96,Moderate,Poorly-Lit,40
MMTI-2025-14344,Pasay,Truck,Head-on,3,Rain,23.0,Male,0,1099153.68,,Lit,60
MMTI-2025-08003,Las Pinas,Car,Rear-end,6,Clear,36.0,Male,2,90174.31,Moderate,Poorly-Lit,60
MMTI-2025-11360,Quezon,Car,Head-on,Risk Level 6,Cloudy,41.0,Male,2,623139.86,Heavy,Poorly-Lit,40
MMTI-2025-06047,San Juan,Jeepney,Hit and Run,3.0,Clear,17.0,Female,0,,Moderate,Poorly-Lit,40
MMTI-2025-20003,Paranaque,Motorcycle,Side-swipe,3.0,Clear,17.0,Female,0,97476.75,Heavy,Poorly-Lit,60
MMTI-2025-13485,San Juan,Motorcycle,Head-on,3,Clear,48.0,Male,0,20653.04,,Well-Lit,60 kph
MMTI-2025-01035,Manila,SUV/Van,Side-swipe,3.0,Cloudy,60.0,Male,0,165191.02,Light,Well-Lit,30
MMTI-2025-23054,Quezon,Car,Head-on,3,Rainy,28.0,Male,0,"PHP 721,333.06",HEAVY,Lit,30
MMTI-2025-15416,Manila,Bus,Side-swipe,3,,24.0,Female,0,1226109.73,Moderate,Poorly-Lit,60
MMTI-2025-08931,Quezon,Motorcycle,Rear-end,3,Rainy,38.0,Unknown,0,1031268.16,Light,Poorly-Lit,80
MMTI-2025-21947,Pasay,Motorcycle,Head-on,2.0,Clear,36.0,Male,0,45712.97,Moderate,Lit,30
MMTI-2025-22578,Manila,Car,Side-swipe,1.0,Cloudy,33.0,Male,0,186160.28,Moderate,Poorly-Lit,100
MMTI-2025-14975,MARIKINA ,Motorcycle,Hit and Run,,Clear,50.0,male,0,15527.71,Moderate,Poorly-Lit,100 km/h
MMTI-2025-03472,Manila,Car,Side-swipe,3.0,Clear,41.0,Male,0,164775.67,Heavy,Well-Lit,40
MMTI-2025-03580,Quezon,SUV/Van,Hit and Run,1.0,Clear,42.0,Male,0,41142.62,,Well-Lit,60
MMTI-2025-10784,Pasig,Car,Hit and Run,,,28.0,Male,0,95530.34,Moderate,Well-Lit,60
MMTI-2025-15744,Quezon,Motorcycle,Side-swipe,6.0,Cloudy,41.0,Male,3,409621.57,Heavy,Well-Lit,60
MMTI-2025-10165,Makati,Truck,Hit and Run,2,Clear,,Male,0,236287.1,Heavy,POOR,80
MMTI-2025-15022,Quezon,Motorcycle,Side-swipe,6,Stormy,52.0,Male,2,1862985.8,Heavy,Well-Lit,30
MMTI-2025-00482,Caloocan,Car,Side-swipe,3.0,Clear,22.0,Male,0,43753.67,Heavy,Poorly-Lit,30 kph
MMTI-2025-23544,Las Pinas,,Hit and Run,,Cloudy,36.0,Male,0,73122.15,Moderate,Well-Lit,60
MMTI-2025-10074,Pasig,Motorcycle,Rear-end,2,,49.0,Male,0,"PHP 20,847.84",Heavy,POOR,40
MMTI-2025-19782,Marikina,SUV/Van,Hit and Run,3,Clear,31.0,Female,0,65524.76,Heavy,Lit,60
MMTI-2025-03942,Quezon,Car,Side-swipe,3,Rainy,38.0,Female,0,688901.57,Moderate,Well-Lit,60
MMTI-2025-22634,San Juan,Jeepney,Head-on,,Rain,,Male,0,31831.06,HEAVY,Well-Lit,60
MMTI-2025-10768,Quezon,Car,Rear-end,2.0,Cloudy,35.0,Male,0,504207.61,Light,Unlit,30
MMTI-2025-21550,Taguig,Bus,Side-swipe,3.0,Clear,,male,0,,Heavy,Unlit,60
MMTI-2025-06585,Marikina,Truck,Hit and Run,3,Clear,32.0,Female,0,"PHP 58,460.11",Heavy,Unlit,60 km/h
MMTI-2025-06690,Quezon,Car,Rear-end,Risk Level 3,Stormy,17.0,Male,0,"PHP 2,023,331.10",Moderate,Poorly-Lit,60 km/h
MMTI-2025-04442,Las Pinas,Car,Rear-end,3,Clear,21.0,Female,0,90833.94,Moderate,Well-Lit,60 km/h
MMTI-2025-18936,VALENZUELA ,Car,Rear-end,Risk Level 3,Cloudy,,Male,0,137978.05,HEAVY,Poorly-Lit,40
MMTI-2025-10167,Makati,Car,Head-on,3,Cloudy,47.0,Male,0,266569.52,Moderate,Well-Lit,60
MMTI-2025-21040,Pasay,Car,Rear-end,Risk Level 2,Clear,33.0,Female,0,49546.44,Heavy,Well-Lit,80
MMTI-2025-22705,Manila,Jeepney,Side-swipe,3,Storm,,Male,0,52231.89,LIGHT,Poorly-Lit,80
MMTI-2025-05560,Quezon,Motorcycle,Side-swipe,3,Rainy,27.0,Female,0,1016173.87,Moderate,Well-Lit,30
MMTI-2025-20385,Pasig,Car,Rear-end,3,Clear,32.0,female ,0,153393.51,Heavy,No Lights,30
MMTI-2025-01736,Makati,Truck,Side-swipe,3,Clear,56.0,Male,0,669254.81,,Well-Lit,60
MMTI-2025-22573,Paranaque,Motorcycle,Side-swipe,3.0,Clear,55.0,Male,0,108819.78,Heavy,Unlit,60
MMTI-2025-19932,Quezon,Car,Rear-end,6,Stormy,46.0,Male,4,"PHP 3,181,399.92",Heavy,No Lights,60
MMTI-2025-00923,,Motorcycle,Side-swipe,Risk Level 3,Rain,32.0,Male,0,58696.04,Heavy,Well-Lit,60
MMTI-2025-17801,,Motorcycle,Head-on,2,Clear,25.0,Male,0,6853.99,Moderate,Well-Lit,80
MMTI-2025-07412,Quezon,Car,Head-on,3,Rainy,55.0,Male,0,1293388.9,Light,POOR,60
MMTI-2025-22057,Mandaluyong,Motorcycle,Rear-end,3,Clear,23.0,male,0,69506.86,Heavy,Poorly-Lit,100
MMTI-2025-18826,,Jeepney,Head-on,Risk Level 3,Clear,,Male,0,"PHP 28,311.20",Heavy,Well-Lit,40
MMTI-2025-04924,Marikina,Motorcycle,Head-on,2,Clear,46.0,Female,3,58637.5,MODERATE,No Lights,80 km/h
MMTI-2025-01378,,Motorcycle,Hit and Run,2,Clear,57.0,Male,0,9103.05,Heavy,Well-Lit,60 kph
MMTI-2025-11521,Valenzuela,Car,Side-swipe,3,,25.0,Male,0,"PHP 220,726.21",Heavy,Poorly-Lit,60
